distance_km,pickup_borough,dropoff_borough,hour,passenger_count,duration_min
0.8982761181147065,StatenIsland,Bronx,19,1,15.191201635685896
2.0193370477573254,Brooklyn,Bronx,10,4,15.725770358474309
2.2825185176709404,Bronx,Queens,23,2,15.795429510869337
1.2483666348026794,Brooklyn,Manhattan,16,2,10.198774370202738
4.779078076390504,Brooklyn,Brooklyn,20,3,23.274524641237345
1.022733514068724,Manhattan,Brooklyn,22,3,11.848017620702239
1.6372538203469966,StatenIsland,StatenIsland,12,3,8.558157804292263
6.524348677611809,Bronx,Brooklyn,4,1,25.226682996539633
8.780347081864024,Bronx,StatenIsland,1,4,33.37537952157281
14.443626607640507,Bronx,Bronx,5,3,47.55486243596159
9.166488165407323,Brooklyn,Bronx,19,4,40.641732850563145
10.536744343533506,Brooklyn,StatenIsland,5,2,34.451451140148464
12.056548717376037,Manhattan,Queens,15,4,44.138600206551395
2.3920740498430044,Bronx,Manhattan,18,4,20.06323770317385
6.822203833850247,Manhattan,StatenIsland,15,4,29.216024708913654
5.179489317845819,Brooklyn,Bronx,9,2,22.5642852870178
4.227956576305099,Manhattan,Bronx,17,2,25.94772842295223
1.8714761902714958,StatenIsland,Brooklyn,5,3,8.828907836011407
9.383368446539452,Queens,Manhattan,19,1,39.19736856689696
7.040208370071176,StatenIsland,StatenIsland,15,2,24.497071823550215
6.02876821279197,Queens,StatenIsland,12,2,22.87627647056678
14.31149020773257,Brooklyn,Manhattan,3,3,51.49351435977741
7.838175259647144,Queens,Brooklyn,4,3,27.396867597105317
7.158709180752075,StatenIsland,Brooklyn,0,3,27.83372461848445
13.676807774568651,StatenIsland,Bronx,16,3,49.03485959724619
14.152145444206141,Manhattan,Queens,10,1,45.871019636732804
3.231986817071396,Brooklyn,StatenIsland,20,4,15.562563076635627
3.9611469006577003,Queens,Queens,4,3,17.421025655393972
7.074514033798677,Manhattan,Manhattan,16,4,31.465685423957556
5.787802075109784,StatenIsland,StatenIsland,20,4,23.919026774990297
0.8679727065074724,StatenIsland,Brooklyn,11,1,10.730357818989734
12.638330206190316,Bronx,Brooklyn,18,3,49.557549778337496
10.89092489244621,StatenIsland,Brooklyn,15,3,38.1977614965121
7.664179983481663,Bronx,Queens,15,3,28.246487057562216
9.050171905656587,Manhattan,Bronx,11,2,35.69794521128022
3.451026651647935,Bronx,Bronx,22,3,17.52737181683247
8.703376500219496,StatenIsland,Manhattan,8,1,32.42017658683551
4.2328141997795115,Brooklyn,Brooklyn,1,2,20.5747833871059
13.871618982010832,Bronx,Brooklyn,4,2,46.88328820776336
3.649548030556128,StatenIsland,Manhattan,2,1,17.86133151705738
5.483940164549761,StatenIsland,Bronx,5,3,22.2997791454936
10.856753776319,Bronx,Manhattan,3,2,36.97545107182444
4.158655305262643,Queens,Queens,2,1,19.696225601425947
13.148689904213192,Queens,StatenIsland,4,1,44.82693209547867
4.54115172086407,Bronx,Brooklyn,15,2,20.947931410413652
12.55348052765736,Manhattan,Brooklyn,5,2,42.16378126199044
14.234272328464467,Brooklyn,Brooklyn,13,2,50.46057327215045
3.110972906138049,Queens,Bronx,14,1,14.389724646450631
7.489998117829158,StatenIsland,Queens,22,3,29.168210888602196
2.5446994941733294,Manhattan,Brooklyn,4,1,14.826533715647054
2.3201618290634984,Queens,Manhattan,5,1,13.145065186575419
1.4209937488330762,Bronx,Manhattan,15,3,13.427272548673704
11.141660327690582,Brooklyn,Brooklyn,19,2,45.638856123095294
4.494442807934689,Bronx,Queens,19,4,21.760762265228326
6.069301672228187,Queens,Queens,18,2,29.554845311813907
6.574909535611825,Queens,Manhattan,5,2,23.790278540490476
8.37139027001117,Brooklyn,Bronx,7,2,33.32642419243088
6.03416727245088,Manhattan,Queens,23,3,23.27996883307289
12.905158881521874,Queens,Brooklyn,0,1,44.51772691092534
9.850632244028722,Queens,Queens,22,2,33.525257929628175
2.9140561480184077,Bronx,Brooklyn,11,3,17.46630843410094
3.5134543936282543,Queens,Brooklyn,19,3,18.331312598262343
6.301192797786294,Bronx,Brooklyn,7,2,25.903628293111996
7.396615927556889,StatenIsland,Queens,21,3,31.30549659183088
7.156515411497018,Manhattan,StatenIsland,12,1,29.609536406558362
12.11345145254258,Queens,Queens,21,2,41.771812612973235
6.090123505606749,StatenIsland,Manhattan,6,3,23.152882425226764
12.058118284854293,Manhattan,Queens,5,4,46.77790243530167
1.4423654414166889,Manhattan,Bronx,0,1,10.275098593842275
1.5447972420632063,Manhattan,Bronx,18,1,17.871390825310964
13.165657166875498,Manhattan,Brooklyn,21,4,48.69150706392055
6.856722509533657,Bronx,StatenIsland,7,4,28.157252845762667
1.3306156709731292,StatenIsland,Manhattan,4,3,13.065152262527352
2.223569415745372,Brooklyn,Manhattan,21,1,12.449414679810612
2.9571976335376093,Queens,Manhattan,14,2,16.06295441834294
8.77025954182007,StatenIsland,Bronx,11,4,32.71190745486975
8.829115743586437,Brooklyn,StatenIsland,13,2,29.789549822473518
6.068968764568536,Bronx,Manhattan,23,1,23.57095093924068
2.1739465839561953,StatenIsland,Queens,11,3,12.020894568795448
0.7514810666779618,Queens,Queens,23,4,10.807362175376449
13.655519452832845,Queens,Brooklyn,17,3,54.20611627523835
6.850632779343368,Bronx,Brooklyn,7,3,26.020932523429295
8.8976484338342,Queens,Bronx,8,2,31.29217170952127
10.577663228898247,Manhattan,Brooklyn,22,3,36.64081181945386
6.697835907471892,Queens,Queens,2,4,29.254567541839684
5.0910508956423435,Bronx,Manhattan,10,4,18.795865605716756
8.4757769230735,Brooklyn,StatenIsland,9,4,33.91983590876867
12.308623567586235,StatenIsland,Queens,10,4,40.809270289592696
14.310055395406136,Manhattan,Manhattan,17,1,54.559513240278804
5.472166354423461,Bronx,Brooklyn,12,1,22.662615507551536
7.777947320828511,Queens,Bronx,7,2,30.06148560123189
8.294293516537468,Bronx,StatenIsland,3,3,31.866739938428157
10.475779104912608,Brooklyn,StatenIsland,5,2,38.94057018441987
11.87137030251939,Queens,Brooklyn,14,1,40.58251713237179
4.723541969528336,Brooklyn,Manhattan,10,3,22.486973380319533
11.355280830181998,StatenIsland,Manhattan,4,4,41.099052734472366
6.546473093189356,Brooklyn,StatenIsland,1,1,21.942527547627314
2.760106963342933,Bronx,Brooklyn,17,3,17.00177882840643
6.857675193221213,Queens,Queens,21,4,26.747646179839272
11.32749955960429,Brooklyn,Manhattan,9,3,36.575575663617606
8.21828160300193,Queens,Manhattan,16,4,29.971825243429265
7.2805651216739,Brooklyn,Queens,20,3,29.71933740388551
0.8345198710263912,Brooklyn,Queens,11,4,8.704391240219431
12.614677522483149,Bronx,Manhattan,15,4,45.98357637561235
7.922264748230494,Manhattan,Queens,15,1,29.655092415680606
4.9906226422633555,Brooklyn,StatenIsland,20,1,22.60819504795813
12.384731643395149,Manhattan,Queens,2,3,44.954337722537396
5.988753032982907,Brooklyn,Brooklyn,23,4,24.059476076737017
12.060672268518989,StatenIsland,Queens,8,2,42.76551592786789
0.873839133121508,Brooklyn,Manhattan,21,4,13.365308235075759
13.463684754041608,Bronx,Bronx,0,1,43.838990571702176
5.582094808345778,Bronx,Bronx,23,2,24.927222575997988
10.829046404475763,StatenIsland,Brooklyn,3,1,38.43896911881936
4.219259926257704,Queens,Manhattan,4,1,19.187673556378932
4.294626457074287,Brooklyn,Manhattan,20,2,19.892111049609188
5.396296418722397,Queens,Brooklyn,3,3,22.663732337231842
3.6088452961652804,Queens,Brooklyn,2,1,15.886474200996167
0.9929192962463202,StatenIsland,Brooklyn,1,4,12.632255658356334
5.968312602387508,Bronx,StatenIsland,12,4,20.737424591846505
0.7138967466556905,Brooklyn,Queens,6,4,10.262156174181847
2.2259901116936263,Brooklyn,Brooklyn,20,2,12.23997225643641
10.892542579046767,Queens,Queens,8,2,37.164019097226905
9.857102595265637,Manhattan,Queens,2,3,33.81035096484091
5.44422029771209,StatenIsland,Manhattan,8,4,23.999305013207337
1.6275479688617054,StatenIsland,Brooklyn,0,1,10.583519966860024
12.766448627295537,Manhattan,Manhattan,6,3,43.71261530826263
10.185463910972254,Bronx,Queens,6,4,38.85173370197818
0.7171688705566731,Bronx,Brooklyn,11,4,3.4647494289118734
3.4621951665056856,Queens,StatenIsland,18,3,18.315453166867343
11.038785424984063,Queens,Bronx,17,3,42.77777827115375
3.449671949732649,Queens,Queens,4,1,15.787888445582823
4.118034574772048,Manhattan,Bronx,21,2,21.77411030634432
2.096938589249736,StatenIsland,Queens,18,2,17.018850979784087
6.265174084520278,StatenIsland,Brooklyn,1,3,24.516640889910267
10.31391527597011,Brooklyn,Brooklyn,20,3,33.121701671084416
12.206861021579863,Manhattan,Manhattan,18,4,48.26368470397061
9.752442306560777,StatenIsland,StatenIsland,19,3,38.951574552801254
2.589786259295477,StatenIsland,Manhattan,7,2,11.278058260061535
13.023618261032356,Queens,Manhattan,17,2,50.196450922191715
3.8738048422096587,Queens,StatenIsland,17,2,23.16374786462667
14.675198740496802,Bronx,Brooklyn,15,2,48.88875907013618
12.796026540137813,Queens,Bronx,23,1,45.36853155481799
1.1925935740512286,Manhattan,Manhattan,19,3,16.45423395099542
10.391862790819356,StatenIsland,StatenIsland,8,4,39.40313379067717
0.64947080845337,Brooklyn,Bronx,18,2,13.87905101822162
4.780076007423187,Brooklyn,StatenIsland,7,3,20.40417470705172
9.250629053313371,Bronx,Bronx,14,3,34.4226683598149
12.435917978625584,Bronx,Manhattan,8,1,38.60428323725484
5.483957879011115,StatenIsland,StatenIsland,14,4,23.879323753000545
11.457351130355867,Manhattan,Bronx,3,1,41.99577894969303
4.739658337958713,Brooklyn,Brooklyn,14,3,21.362744161849125
13.568895625576047,Manhattan,StatenIsland,6,1,47.279744028538175
3.152096701948588,Brooklyn,StatenIsland,1,1,15.197408636047237
3.3011439502163133,StatenIsland,StatenIsland,15,4,15.992382415588423
2.5059894022196043,Queens,Manhattan,20,3,18.37375766242592
11.315148270219328,StatenIsland,Brooklyn,1,2,38.00517663308664
14.895679544964,Manhattan,StatenIsland,5,1,51.837353041155914
6.582475495528431,Brooklyn,StatenIsland,15,3,29.17069076023315
10.134321068927555,Bronx,Brooklyn,2,2,38.31277745860861
12.647968847012322,Bronx,Manhattan,12,2,45.703627798368295
14.810708661996557,Brooklyn,Brooklyn,1,2,51.05172478863883
3.0979412578908643,Brooklyn,StatenIsland,17,2,24.57126562288417
12.581475885325705,Brooklyn,Manhattan,7,2,43.21885075173293
1.0891088515513108,Manhattan,Brooklyn,2,4,10.356073879982672
7.801359595645095,StatenIsland,StatenIsland,3,1,28.53832521789555
11.785467726003564,Bronx,Bronx,16,3,40.818720206719064
10.939106908981199,Bronx,Brooklyn,4,2,37.015160533839186
3.9440547099119896,Bronx,Brooklyn,15,3,19.043741544957918
9.059936635054358,Brooklyn,Queens,19,3,39.83832478159249
1.9556444589609279,Bronx,Queens,9,3,14.13227409761319
2.512817403972883,Manhattan,Bronx,4,1,12.82186823595184
5.118975615567594,Queens,Bronx,11,4,26.05887494919514
0.5554358411782383,Manhattan,Manhattan,2,3,6.8183056975561955
14.340417359168976,Manhattan,Queens,2,1,49.93014534543612
12.355794512426138,Manhattan,Bronx,4,4,47.01675600964117
5.025461628871863,Queens,Bronx,15,1,19.15543540279273
13.578762172243685,Manhattan,Manhattan,21,2,42.682485196933655
8.349687459076016,Brooklyn,StatenIsland,3,1,36.185855921095666
1.598518823370764,Manhattan,StatenIsland,2,3,12.19041685272185
6.246501692084047,StatenIsland,Manhattan,16,3,26.083793962266604
5.812043006540679,Manhattan,Queens,8,3,21.780985391055015
10.1936797596531,Brooklyn,Brooklyn,1,2,35.87592091429043
13.4396764767781,StatenIsland,Manhattan,8,1,49.433769095738846
8.873774138904313,Manhattan,Manhattan,16,3,32.42845980184505
8.721627984784265,StatenIsland,Brooklyn,6,3,30.605454422561117
1.8828024133071732,Queens,Manhattan,5,1,8.410145412691769
0.7223097455748112,Manhattan,Bronx,16,1,5.86900688364566
5.181104211264718,StatenIsland,Brooklyn,18,1,25.392214379736153
0.7901837924697588,Manhattan,StatenIsland,7,2,12.183287666730585
5.989707359775898,Manhattan,Manhattan,2,3,24.657190698942713
4.752729561656353,Queens,Bronx,14,2,20.06518643031266
7.246390260102655,StatenIsland,Manhattan,0,1,26.43103617031565
3.004341788888854,Queens,Brooklyn,1,1,13.156727900535103
5.3933280015839085,Bronx,StatenIsland,20,4,24.14294421556122
1.1632839612449444,StatenIsland,Brooklyn,19,1,13.806137990778623
0.9695197453774043,Bronx,Bronx,1,4,11.353700827658294
10.611319875705302,Brooklyn,StatenIsland,3,2,34.09438106729572
4.409532248435481,StatenIsland,Queens,13,4,19.54293992196856
3.0185394150299647,Manhattan,Bronx,10,3,17.436749240293203
5.411864248852556,Bronx,StatenIsland,16,3,21.384297880141485
13.66054868580477,Bronx,Bronx,11,1,47.02945884800952
3.3422003213991296,Brooklyn,Brooklyn,8,4,17.353868594774955
6.292278602177348,Bronx,Bronx,7,4,24.95782055053484
4.863873551915661,Manhattan,Queens,7,2,16.93815176783578
3.218488860325991,Bronx,StatenIsland,15,4,12.538517470744413
12.244618648419982,Manhattan,Queens,11,4,41.3022212931691
4.313989683059337,Bronx,Bronx,6,1,16.14112934619
5.905018084922989,Queens,Brooklyn,19,1,25.84256776512989
11.92128925542364,Bronx,StatenIsland,7,2,41.03404145890135
11.031778671721744,Manhattan,StatenIsland,9,1,39.74450699850852
2.3491400666224553,Brooklyn,Brooklyn,2,2,11.898759828274455
11.10427738124511,Manhattan,Manhattan,13,4,41.058110127613695
14.9573685794177,Manhattan,Manhattan,19,3,55.77353857248676
4.246209686903821,Queens,Bronx,3,3,21.582394893871573
2.061224110846469,StatenIsland,Manhattan,2,4,14.690258009183058
2.6780373126162873,Queens,Brooklyn,5,2,14.174522366835372
3.271639706481304,Manhattan,Brooklyn,23,3,15.484980047467571
13.046690979168071,Queens,Queens,18,1,48.18276428032964
8.761358642071206,StatenIsland,Bronx,6,1,31.15403745417476
1.4560823096047848,Manhattan,Brooklyn,9,2,8.713967433696714
1.3535618875413848,Bronx,StatenIsland,19,4,17.783677977337607
11.647558166844965,Queens,Manhattan,5,3,43.636361600968065
13.828834304741378,Brooklyn,Bronx,15,1,50.158814618978184
11.287674267171012,StatenIsland,StatenIsland,7,2,41.343670143335515
2.675789428748147,Bronx,Manhattan,12,4,16.266973233488674
9.679440038336809,Queens,Queens,23,4,33.23417757306323
13.01039436340294,Manhattan,Queens,1,2,42.632810256578104
13.357670632975696,StatenIsland,Brooklyn,6,1,45.22417296615508
10.9025750909345,Manhattan,Queens,13,1,36.11204098618342
8.626229748178293,Bronx,Manhattan,4,4,32.561232154878624
1.218871091521164,Brooklyn,Bronx,10,3,7.973458689190936
14.427268122888552,Queens,Bronx,12,2,50.72199086963934
14.288661553243191,Manhattan,Brooklyn,15,3,48.99996641621969
8.49160982859699,StatenIsland,Queens,3,2,31.324520912480676
5.966031103504534,Brooklyn,Queens,18,1,27.128875906988128
6.047664020501105,Brooklyn,Queens,8,1,24.832211247379007
4.354885328542253,Brooklyn,StatenIsland,3,4,14.838145791205253
10.820733316125173,StatenIsland,Brooklyn,22,2,39.321404169013334
5.918521310085164,Queens,Brooklyn,1,2,24.626936610815147
2.417335116912109,Brooklyn,Brooklyn,8,1,13.439051137306764
5.484449095406169,Brooklyn,Queens,14,2,22.640354960474752
9.580184682462454,StatenIsland,Bronx,17,3,39.65447014687542
11.911188260669606,Bronx,Brooklyn,12,1,39.90896726158995
6.410112630809005,Bronx,StatenIsland,16,4,25.53772506045125
7.173856491861405,Brooklyn,Manhattan,18,1,32.2626631025267
9.064503000992513,Brooklyn,StatenIsland,5,4,35.34273699147712
4.083534175314082,StatenIsland,Bronx,3,3,15.441535593130032
9.308546402171798,Brooklyn,Brooklyn,7,1,34.31012865285492
4.179959717761378,Brooklyn,StatenIsland,21,1,21.04933886702123
10.062202874168046,StatenIsland,Bronx,1,4,34.66441305235884
12.271401967111835,StatenIsland,Manhattan,16,3,45.51599339481031
5.394367890087791,StatenIsland,Queens,16,2,25.050749079779212
13.757368937483765,Queens,Manhattan,1,1,46.166640999876954
14.733844309376579,Manhattan,Bronx,7,1,46.40100322072907
9.441958253617047,Bronx,Bronx,2,1,36.89393314060904
1.4315210222153119,Bronx,Manhattan,13,2,14.651461663853759
7.046907868977751,Brooklyn,Queens,22,1,28.441544343100247
6.447917265195023,Bronx,Queens,12,1,26.46092808217197
8.072030688043634,Manhattan,Brooklyn,7,4,32.08684032900461
3.462609414282887,StatenIsland,Queens,16,1,17.695147665606175
13.218728434732997,StatenIsland,StatenIsland,18,3,48.8510313706007
2.367238574217353,Manhattan,Bronx,9,3,15.144077693304554
8.314132423731813,Brooklyn,StatenIsland,3,1,29.377764162857986
12.225724499557934,Queens,StatenIsland,2,3,44.225881675945715
3.63954066487922,StatenIsland,StatenIsland,1,3,18.12333401764939
4.76232113546612,Bronx,Brooklyn,19,2,20.650929978813956
10.442031768345469,StatenIsland,Manhattan,6,3,37.078568525443934
6.696142769579299,Manhattan,Queens,15,1,23.867974174171152
9.806908739605703,Bronx,StatenIsland,18,3,42.61848249261699
5.482624073539379,StatenIsland,StatenIsland,5,3,20.78440886809234
13.980457231174459,StatenIsland,Brooklyn,15,2,46.53502458000555
14.094842566755807,Bronx,Queens,19,3,54.041801066127896
3.5743656755517645,Manhattan,Queens,4,3,16.100795244825708
9.0354220262383,Bronx,StatenIsland,9,4,33.6941041704502
10.372924440485546,Queens,Bronx,8,4,40.5864676266464
1.995274801080495,Manhattan,Bronx,1,1,9.888285758723429
6.293091831243472,Queens,Manhattan,7,2,26.76347042247948
13.933516085893947,Manhattan,Brooklyn,3,3,51.01057531996195
9.965397143759375,Manhattan,Brooklyn,20,2,38.13458745808231
8.669045713640777,Bronx,Manhattan,4,4,32.39174623973306
12.397199425259089,Brooklyn,StatenIsland,15,1,42.49650802135356
5.155342143650437,StatenIsland,Queens,19,4,29.413070931205553
11.440503372361796,Queens,Queens,5,2,41.44378816372025
3.967402151674987,Bronx,StatenIsland,14,3,18.323183203707213
7.284747138750965,StatenIsland,Bronx,17,3,32.574202074997835
14.033352950325716,StatenIsland,Manhattan,4,1,47.31309191764912
3.557267296452996,Bronx,Manhattan,19,1,20.110969450282166
11.645021523287333,Bronx,Brooklyn,9,3,41.807862331696214
4.192858799832731,Queens,StatenIsland,21,4,20.01071901674289
10.557511297346895,Manhattan,Brooklyn,5,3,37.50748135688594
7.118998400548366,Brooklyn,Manhattan,9,4,25.74993876660377
5.20850124237614,Brooklyn,Queens,18,2,22.872869660143426
1.9621643006789264,Manhattan,Brooklyn,11,1,12.833548359224723
9.701290374649288,Brooklyn,Bronx,9,1,35.44263406867281
6.983153177155689,Queens,Brooklyn,11,3,27.525515225773113
0.5062734329181969,StatenIsland,Bronx,16,1,9.312018885457373
2.2004579235798767,StatenIsland,Queens,22,4,16.773305607540102
4.495995860218444,StatenIsland,Queens,19,4,25.266892915262556
6.840601896454871,Queens,Brooklyn,1,4,25.38830957393673
2.372873425136315,Manhattan,Queens,9,2,7.820279830126689
6.609927769926794,Bronx,Manhattan,6,3,27.700096698060893
6.0314620698672,Bronx,Manhattan,13,1,23.561555364199727
11.978662687552827,Manhattan,Brooklyn,16,2,44.82217026031116
12.259761772005804,Queens,Queens,23,2,38.18877059928362
7.399497786341478,Queens,Bronx,12,1,30.898475617103657
8.091897184613668,StatenIsland,Queens,23,4,28.70473295174564
2.788028063615519,Bronx,Queens,2,2,12.556732673430668
3.415512478375963,Manhattan,StatenIsland,10,4,15.357103627126085
9.133844770778847,StatenIsland,Brooklyn,8,2,35.85979995243372
9.774080543638846,StatenIsland,Brooklyn,5,3,37.449355948157624
7.058893491043259,Queens,Bronx,3,1,28.050938705414403
2.482022134766011,Queens,Queens,6,3,14.462688776715316
6.720834369293513,StatenIsland,StatenIsland,18,4,28.455371421543408
11.34223244405608,Brooklyn,Queens,17,2,40.62766885341078
11.469895476785787,Bronx,Manhattan,3,1,42.41147759297941
4.028739366101761,Brooklyn,Bronx,0,2,22.22093822044291
7.6445185507166755,Manhattan,Bronx,15,3,28.191167754584185
3.079787027224144,StatenIsland,Bronx,4,4,15.713702646442265
2.358007948901461,Bronx,Bronx,18,4,17.80024838302203
6.083537978381049,Brooklyn,Bronx,23,2,23.955996626443927
10.997011760298982,Queens,Bronx,10,4,39.87942436768855
9.072166580688634,Manhattan,Brooklyn,7,1,32.89730615258397
4.94957537849911,Brooklyn,Manhattan,2,3,22.737562929910446
13.289599800326158,Brooklyn,StatenIsland,11,3,47.83238742395254
13.704795821931135,Bronx,Queens,14,1,43.24182304716436
8.338840400978135,Manhattan,Queens,2,2,31.351824283971297
9.038720082713716,StatenIsland,StatenIsland,7,4,32.586954249517895
7.750754825365155,Queens,Manhattan,10,3,28.714661862008953
8.483627648015247,Manhattan,StatenIsland,22,3,29.971865349085743
6.4319608591103785,StatenIsland,StatenIsland,18,2,33.12798090271859
3.6520564392366954,Queens,Brooklyn,7,2,18.499717815352017
11.335950160407195,Queens,Queens,7,1,38.81726863073631
7.975239596636667,Queens,Manhattan,11,3,31.00056308763953
14.900728839370728,StatenIsland,Manhattan,12,3,49.78560904113895
7.779266899053534,Brooklyn,Manhattan,8,3,35.00017197117449
1.6124088205365372,Manhattan,Brooklyn,12,3,12.819935144513584
7.767732476658527,Manhattan,Bronx,22,3,28.024733221928493
12.627841096278035,StatenIsland,Brooklyn,19,3,50.806403597911405
14.54933426808056,Queens,Queens,9,3,52.646829510172786
6.2892352539150345,Brooklyn,Brooklyn,4,4,25.41752980133417
11.540508273003844,Brooklyn,Brooklyn,1,1,40.373231954355404
14.43211070448101,StatenIsland,Queens,6,4,54.1124469261546
13.555110124521846,Bronx,StatenIsland,22,2,46.55001827837207
13.36220167788945,Bronx,Brooklyn,1,2,46.0326962532644
10.651854840394847,Manhattan,Manhattan,1,3,39.75280573612826
12.087142432280846,Brooklyn,Bronx,23,2,42.23321243129612
8.987058049022933,Manhattan,Bronx,7,3,31.029302970974875
9.611172450484155,Brooklyn,Bronx,12,4,33.26169692078179
9.237101963217476,StatenIsland,Queens,16,2,34.79868921849181
12.25041363521684,Bronx,StatenIsland,8,1,41.777399547997135
13.662301676055998,Manhattan,Manhattan,8,2,47.37389462117088
3.4205522951750305,Manhattan,Brooklyn,20,1,11.050486737680128
14.559167798960868,Bronx,Brooklyn,14,2,47.90033068219131
13.638156118096195,StatenIsland,Bronx,9,3,44.821069490444955
3.6921416522024373,Bronx,Brooklyn,23,2,15.334595192796264
9.645794171418368,Manhattan,Manhattan,7,4,35.1781098229292
4.4707488077209625,Manhattan,Bronx,10,3,18.607978725513583
1.0959904771600326,Manhattan,Manhattan,17,1,12.30541187494501
13.186623696437824,Brooklyn,Queens,17,3,50.974028997121394
6.536095236187922,StatenIsland,Queens,3,4,24.821543806147915
9.774428686339778,Manhattan,Brooklyn,15,4,38.24683512246937
9.08590267322932,Manhattan,Manhattan,1,4,31.41483865236489
12.66429342902862,Queens,Bronx,1,3,41.70731790620936
0.970381653177031,Manhattan,Manhattan,17,4,13.754191795294474
2.6699680211804626,StatenIsland,Brooklyn,20,3,13.804567143629344
2.6628677990886462,StatenIsland,Queens,3,2,11.941659557619781
7.7920886165784005,Brooklyn,StatenIsland,7,1,28.293249154780767
8.259891827913787,Bronx,Queens,6,3,30.033891292147302
8.138050156418132,Manhattan,Brooklyn,0,3,32.444838165095554
11.656440033379948,Manhattan,Manhattan,4,4,41.47769826068341
12.772720683805046,StatenIsland,Bronx,21,4,45.784122887392485
8.46493457139212,Brooklyn,Manhattan,1,4,30.762865352386164
12.79805560678224,Brooklyn,Bronx,22,1,44.678472166143635
13.10596503838582,StatenIsland,Bronx,7,4,45.50406929379695
1.0147317917258278,StatenIsland,Queens,19,2,19.146236487339312
10.481487929744384,Manhattan,Queens,6,2,39.59265568345284
11.709752329462802,Manhattan,Bronx,15,2,38.862603306330634
12.859954921454484,Bronx,Queens,12,4,42.259497391597925
4.439158333761542,Manhattan,Brooklyn,19,3,24.95557574639346
9.438605016580487,Bronx,Queens,1,2,35.64218545632791
8.121141705958523,Queens,Queens,21,3,29.340970593167345
8.225987403314882,Manhattan,Brooklyn,20,4,31.799578802390972
14.884502333061006,Queens,StatenIsland,5,4,47.67191846682624
11.695880169228882,Bronx,Manhattan,7,4,42.50065179869668
14.514812001953091,StatenIsland,Brooklyn,20,1,49.33356616512078
5.784512109815791,Bronx,Queens,1,3,24.012946805327562
2.8931022615821784,Bronx,StatenIsland,6,2,14.89074658896667
4.711271986527696,Brooklyn,Manhattan,12,1,24.741964922012382
13.792412410262186,Manhattan,Bronx,3,2,49.77882279920781
11.976533520926543,StatenIsland,StatenIsland,15,3,41.67047121442149
12.734357665679486,Brooklyn,StatenIsland,14,4,46.79442446351946
3.136798690945563,Bronx,Brooklyn,18,1,18.76917850770628
7.195842260898671,Queens,Manhattan,18,2,34.354854690051866
10.383504748573896,Brooklyn,Queens,3,3,39.47266218659511
13.726594538787856,Brooklyn,Manhattan,19,4,51.88702193904762
2.6247755117934224,Queens,Manhattan,9,1,9.323307058427755
1.1250638008083462,StatenIsland,Brooklyn,3,3,11.11382594470659
9.3216616109588,Brooklyn,Manhattan,18,2,39.167190301199135
10.041208598107582,Queens,Bronx,2,4,34.79782958066006
4.858941864389146,StatenIsland,Bronx,2,2,22.92233295957896
4.885659105498985,Bronx,Bronx,16,4,24.907993904409583
1.7271184935178296,Manhattan,Queens,21,1,10.826968746150598
12.805013780939365,Queens,Brooklyn,14,3,43.795292997889874
9.390343086511892,Brooklyn,Manhattan,23,1,31.861349461217202
14.007526716703328,Brooklyn,Manhattan,3,1,51.35942973115265
10.292531521998031,Brooklyn,Queens,12,2,35.116096831958515
4.2005099747441825,Manhattan,Queens,10,1,18.28268047442509
2.641733358341307,StatenIsland,Bronx,19,2,19.659776542632773
9.334881996606494,StatenIsland,Bronx,17,4,42.228131605897865
11.140130621433332,Brooklyn,StatenIsland,0,4,41.81982242017381
5.99610840884399,Brooklyn,Brooklyn,8,3,21.287609131565937
10.714155658951368,Brooklyn,Manhattan,1,2,41.22355917713717
9.76964150588988,Queens,Manhattan,14,1,32.66742262963393
0.8326148668710834,Brooklyn,Queens,18,2,14.49950570010828
14.922337774432927,Brooklyn,Queens,15,2,48.978525419495334
14.596133854957152,Queens,Brooklyn,14,4,50.3039450865025
6.368794060747046,Bronx,Bronx,23,4,23.052685702828217
4.991482576130405,Bronx,Queens,4,2,21.11095589096661
9.393893442209961,Brooklyn,StatenIsland,18,2,36.324677891770584
0.8587346226052954,Manhattan,Brooklyn,19,1,9.704397350461033
7.620362216296121,Bronx,StatenIsland,19,4,33.17869759237469
8.454580416445637,Bronx,Manhattan,13,3,27.362893437681098
12.79558059792273,Brooklyn,Bronx,5,4,46.290268781658014
12.306488011448645,Manhattan,StatenIsland,5,1,43.52214856732809
9.06895625965533,Manhattan,Bronx,21,1,32.20726874573595
2.5850045543357756,StatenIsland,Manhattan,4,3,14.840653341213239
4.699595741060201,Queens,StatenIsland,5,3,24.822832199844015
5.365272665552015,Brooklyn,Queens,0,3,26.201474017526984
1.8333083848242144,Manhattan,Bronx,6,4,12.550488801995828
5.471750798093837,Bronx,Queens,1,4,21.388532710926867
2.5155837540641843,Queens,Bronx,21,2,13.787059290765779
5.26851624614341,Brooklyn,Brooklyn,18,3,26.514464826349442
2.413169411416753,Manhattan,Queens,8,2,12.455372282247144
7.1220142269585,Bronx,StatenIsland,7,4,27.003643233735616
10.28474169311354,Brooklyn,Queens,15,1,36.068758564704446
10.77620003381014,Manhattan,Manhattan,0,3,41.056488345105905
14.006595788582745,StatenIsland,StatenIsland,11,2,46.66083233373771
11.739260598343305,Queens,Queens,18,1,45.347370565971374
